compound_id,molecule_hash,smiles,pre-selection_counts,target_replicate_1,target_replicate_2,target_replicate_3,input_count,selected_count,scaffold_id,log2_enrichment_mean,log2_enrichment_ci_low,log2_enrichment_ci_high,prob_enriched,scaffold_log2_enrichment
1450,hash_1450,C,24.0,3.0,3.0,24.0,24,11,hash_145,-0.709256441243549,-1.713905465911239,0.29539258342414076,0.0832275717505736,-0.3785925107628308
1451,hash_1451,CC,15.0,3.0,9.0,25.0,15,17,hash_145,0.5442762344293782,-0.43698220844390057,1.5255346773026568,0.8615117437588344,-0.3785925107628308
1452,hash_1452,CCC,22.0,8.0,4.0,22.0,22,16,hash_145,-0.07269805560899484,-0.9850736902876163,0.8396775790696263,0.4379495686209329,-0.3785925107628308
1453,hash_1453,CCCC,21.0,3.0,7.0,23.0,21,15,hash_145,-0.09686748910864813,-1.0345896030976012,0.8408546248803046,0.41977624119119183,-0.3785925107628308
1454,hash_1454,CCCCC,31.0,3.0,6.0,23.0,31,14,hash_145,-0.7395636367410823,-1.6326299300242684,0.1535026565421037,0.052286145858915556,-0.3785925107628308
1455,hash_1455,CCCCCC,19.0,2.0,3.0,19.0,19,9,hash_145,-0.653663801540251,-1.7642284488913926,0.4569008458108904,0.12433022818711947,-0.3785925107628308
1456,hash_1456,CCCCCCC,26.0,5.0,5.0,20.0,26,14,hash_145,-0.49161261767486325,-1.4108043281053573,0.4275790927556306,0.14726164094463012,-0.3785925107628308
1457,hash_1457,CCCCCCCC,26.0,1.0,7.0,21.0,26,12,hash_145,-0.7031090396564658,-1.6679635020608004,0.2617454227478685,0.07660771898301921,-0.3785925107628308
1458,hash_1458,CCCCCCCCC,24.0,4.0,3.0,16.0,24,10,hash_145,-0.8385181756119152,-1.8746190616956397,0.19758271047180898,0.05634673324357531,-0.3785925107628308
1459,hash_1459,CCCCCCCCCC,22.0,7.0,6.0,20.0,22,17,hash_145,0.011370000084617849,-0.8860039614030695,0.908743961572305,0.5099060502118449,-0.3785925107628308
1460,hash_1460,C,21.0,4.0,6.0,30.0,21,16,hash_146,-0.007597536157646389,-0.9288519524079348,0.9136568800926419,0.4935518899796274,-0.015747846329429847
1461,hash_1461,CC,20.0,6.0,6.0,26.0,20,17,hash_146,0.1446474722678511,-0.7715489587638814,1.0608439032995833,0.6215049214619028,-0.015747846329429847
1462,hash_1462,CCC,27.0,6.0,3.0,29.0,27,15,hash_146,-0.4495708937418552,-1.3436014762056887,0.44445968872197794,0.1621685028349502,-0.015747846329429847
1463,hash_1463,CCCC,21.0,4.0,2.0,28.0,21,12,hash_146,-0.4035219804733334,-1.403591042706258,0.5965470817595908,0.21452045310902723,-0.015747846329429847
1464,hash_1464,CCCCC,15.0,10.0,4.0,34.0,15,21,hash_146,0.8387439406781757,-0.0989781733107773,1.7764660546671285,0.9602064140259469,-0.015747846329429847
1465,hash_1465,CCCCCC,16.0,3.0,5.0,14.0,16,11,hash_146,-0.1436187827879261,-1.222922378827758,0.9356848132519053,0.3971214915815452,-0.015747846329429847
1466,hash_1466,CCCCCCC,19.0,2.0,5.0,30.0,19,13,hash_146,-0.15416781349470396,-1.149910938686866,0.8415753116974578,0.38077151769350515,-0.015747846329429847
1467,hash_1467,CCCCCCCC,19.0,6.0,3.0,16.0,19,12,hash_146,-0.2637864557177881,-1.2824445378692604,0.7548716264336841,0.3058872210962027,-0.015747846329429847
1468,hash_1468,CCCCCCCCC,16.0,8.0,5.0,24.0,16,18,hash_146,0.5344453033658111,-0.41845202512869584,1.4873426318603178,0.8641753236009019,-0.015747846329429847
1469,hash_1469,CCCCCCCCCC,19.0,2.0,1.0,34.0,19,10,hash_146,-0.5116807543431571,-1.5868147712238594,0.5634532625375449,0.1754638207127055,-0.015747846329429847
1470,hash_1470,C,19.0,4.0,9.0,33.0,19,20,hash_147,0.44249679780842427,-0.4482313822140665,1.3332249778309149,0.834890482664773,-0.06079024752711488
1471,hash_1471,CC,12.0,2.0,9.0,29.0,12,17,hash_147,0.8509307257940635,-0.19007047395626397,1.8919319255443907,0.945433840769112,-0.06079024752711488
1472,hash_1472,CCC,14.0,2.0,5.0,21.0,14,11,hash_147,0.04080923954615832,-1.0683769256677222,1.1499954047600385,0.5287432555389913,-0.06079024752711488
1473,hash_1473,CCCC,20.0,3.0,4.0,23.0,20,12,hash_147,-0.3353450277414486,-1.3443017175994312,0.6736116621165337,0.2573846284810949,-0.06079024752711488
1474,hash_1474,CCCCC,16.0,5.0,4.0,27.0,16,14,hash_147,0.18651020345067934,-0.8258148613300529,1.1988352682314114,0.64098865047433,-0.06079024752711488
1475,hash_1475,CCCCCC,22.0,5.0,7.0,28.0,22,18,hash_147,0.09080902197205251,-0.7929546779507455,0.9745727218948504,0.5798037320237146,-0.06079024752711488
1476,hash_1476,CCCCCCC,21.0,6.0,5.0,15.0,21,14,hash_147,-0.19202555849173084,-1.1481151966209289,0.7640640796374669,0.3469203125159044,-0.06079024752711488
1477,hash_1477,CCCCCCCC,21.0,4.0,3.0,28.0,21,13,hash_147,-0.2939033382502493,-1.2706214205392885,0.6828147440387898,0.27767210824770683,-0.06079024752711488
1478,hash_1478,CCCCCCCCC,26.0,2.0,4.0,26.0,26,11,hash_147,-0.8217416039134687,-1.8142171029386773,0.17073389511173953,0.05231665293903387,-0.06079024752711488
1479,hash_1479,CCCCCCCCCC,22.0,3.0,6.0,20.0,22,13,hash_147,-0.3590038577015977,-1.3273518383185536,0.609344122915358,0.23372507663399422,-0.06079024752711488
1480,hash_1480,C,21.0,8.0,5.0,32.0,21,19,hash_148,0.23120270102921847,-0.6494454795244247,1.1118508815828614,0.6965707860025511,-0.06370144612302821
1481,hash_1481,CC,21.0,6.0,4.0,33.0,21,17,hash_148,0.0764705195359663,-0.8299291866982907,0.9828702257702231,0.565668470352809,-0.06370144612302821
1482,hash_1482,CCC,20.0,8.0,6.0,23.0,20,19,hash_148,0.29937965376110326,-0.5913485262613876,1.190107833783594,0.744974057576802,-0.06370144612302821
1483,hash_1483,CCCC,22.0,4.0,6.0,27.0,22,15,hash_148,-0.1619680085599966,-1.090968741798926,0.7670327246789328,0.3662835104036255,-0.06370144612302821
1484,hash_1484,CCCCC,23.0,5.0,3.0,25.0,23,13,hash_148,-0.42129359978742614,-1.3819147037414068,0.5393275041665544,0.19501328857884914,-0.06370144612302821
1485,hash_1485,CCCCCC,20.0,6.0,5.0,29.0,20,17,hash_148,0.1446474722678511,-0.7715489587638814,1.0608439032995833,0.6215049214619028,-0.06370144612302821
1486,hash_1486,CCCCCCC,28.0,6.0,5.0,23.0,28,16,hash_148,-0.41153112186235963,-1.2825050533198494,0.45944280959512995,0.17720380272188974,-0.06370144612302821
1487,hash_1487,CCCCCCCC,20.0,3.0,1.0,31.0,20,10,hash_148,-0.5832393263668176,-1.6491860735970416,0.4827074208634061,0.14176877566931956,-0.06370144612302821
1488,hash_1488,CCCCCCCCC,24.0,5.0,3.0,22.0,24,12,hash_148,-0.5906238769865462,-1.5679959556863428,0.3867482017132502,0.11812696773954534,-0.06370144612302821
1489,hash_1489,CCCCCCCCCC,16.0,7.0,5.0,25.0,16,17,hash_148,0.45500628147837646,-0.5105272850571636,1.4205398480139162,0.8221605477655481,-0.06370144612302821
1490,hash_1490,C,26.0,7.0,10.0,21.0,26,21,hash_149,0.07135116660163136,-0.746463643243167,0.8891659764464295,0.5678878212191519,0.28971207023539225
1491,hash_1491,CC,16.0,5.0,6.0,26.0,16,16,hash_149,0.37093822578476376,-0.6085536527450953,1.3504301043146225,0.7710313539644442,0.28971207023539225
1492,hash_1492,CCC,13.0,5.0,2.0,21.0,13,11,hash_149,0.14268701930467675,-0.9843288480344798,1.2697028866438331,0.5979882267227693,0.28971207023539225
1493,hash_1493,CCCC,15.0,2.0,4.0,30.0,15,12,hash_149,0.06428373442007851,-1.0041009498037194,1.1326684186438762,0.5469381414972145,0.28971207023539225
1494,hash_1494,CCCCC,14.0,4.0,7.0,33.0,14,18,hash_149,0.7188733256998956,-0.2677426154491057,1.7054892668488968,0.9233654862517698,0.28971207023539225
1495,hash_1495,CCCCCC,6.0,6.0,5.0,31.0,6,17,hash_149,1.7765326200574063,0.4917727748559453,3.061292465258867,0.9966377399410687,0.28971207023539225
1496,hash_1496,CCCCCCC,23.0,7.0,6.0,20.0,23,17,hash_149,-0.05091974200121059,-0.9399501804862684,0.838110696483847,0.4553093848697952,0.28971207023539225
1497,hash_1497,CCCCCCCC,21.0,8.0,6.0,22.0,21,18,hash_149,0.15590954142340097,-0.7370174869538766,1.0488365698006783,0.6339071632266569,0.28971207023539225
1498,hash_1498,CCCCCCCCC,16.0,6.0,4.0,22.0,16,14,hash_149,0.18651020345067934,-0.8258148613300529,1.1988352682314114,0.64098865047433,0.28971207023539225
1499,hash_1499,CCCCCCCCCC,19.0,5.0,6.0,21.0,19,15,hash_149,0.042868035646897146,-0.9146542472066073,1.0003903185004013,0.5349611592255282,0.28971207023539225
1500,hash_1500,C,21.0,6.0,4.0,22.0,21,14,hash_150,-0.19202555849173084,-1.1481151966209289,0.7640640796374669,0.3469203125159044,-0.2541950490730713
1501,hash_1501,CC,13.0,3.0,2.0,28.0,13,11,hash_150,0.14268701930467675,-0.9843288480344798,1.2697028866438331,0.5979882267227693,-0.2541950490730713
1502,hash_1502,CCC,15.0,2.0,4.0,24.0,15,11,hash_150,-0.054348829836924364,-1.147742316203001,1.039044656529152,0.46119521272093056,-0.2541950490730713
1503,hash_1503,CCCC,21.0,4.0,3.0,22.0,21,11,hash_150,-0.5221545447303363,-1.5488977510770936,0.5045886616164209,0.15944345422079342,-0.2541950490730713
1504,hash_1504,CCCCC,27.0,4.0,5.0,24.0,27,14,hash_150,-0.5447289631249379,-1.4580062022230833,0.3685482759732073,0.12119562713428944,-0.2541950490730713
1505,hash_1505,CCCCCC,17.0,6.0,9.0,23.0,17,20,hash_150,0.5972289793016764,-0.31896745173005614,1.5134254103334088,0.8993075854666068,-0.2541950490730713
1506,hash_1506,CCCCCCC,17.0,7.0,1.0,32.0,17,14,hash_150,0.10244214775706664,-0.8963835451364439,1.101267840650577,0.5796581327184123,-0.2541950490730713
1507,hash_1507,CCCCCCCC,14.0,3.0,4.0,20.0,14,11,hash_150,0.04080923954615832,-1.0683769256677222,1.1499954047600385,0.5287432555389913,-0.2541950490730713
1508,hash_1508,CCCCCCCCC,22.0,3.0,4.0,26.0,22,12,hash_150,-0.46862249992468186,-1.4605185270011078,0.5232735271517439,0.17722626442766876,-0.2541950490730713
1509,hash_1509,CCCCCCCCCC,28.0,4.0,5.0,28.0,28,15,hash_150,-0.5008010748133614,-1.3891752374733115,0.3875730878465884,0.13460452035920212,-0.2541950490730713
1510,hash_1510,C,21.0,3.0,2.0,23.0,21,10,hash_151,-0.6514162790987024,-1.7089544557887728,0.40612189759136785,0.11366075339846582,0.03555703572950854
1511,hash_1511,CC,15.0,4.0,9.0,18.0,15,17,hash_151,0.5442762344293782,-0.43698220844390057,1.5255346773026568,0.8615117437588344,0.03555703572950854
1512,hash_1512,CCC,12.0,7.0,4.0,24.0,12,16,hash_151,0.7668626701004507,-0.28709784618122314,1.8208231863821243,0.9230761697172434,0.03555703572950854
1513,hash_1513,CCCC,21.0,8.0,5.0,32.0,21,19,hash_151,0.23120270102921847,-0.6494454795244247,1.1118508815828614,0.6965707860025511,0.03555703572950854
1514,hash_1514,CCCCC,16.0,4.0,5.0,31.0,16,15,hash_151,0.281668272833762,-0.71332790992736,1.2766644555948836,0.7104965686867394,0.03555703572950854
1515,hash_1515,CCCCCC,16.0,7.0,9.0,27.0,16,21,hash_151,0.7494739877271739,-0.1717804285231146,1.6707284039774621,0.9445881801387013,0.03555703572950854
1516,hash_1516,CCCCCCC,18.0,5.0,4.0,30.0,18,15,hash_151,0.11816119525271467,-0.8506661279866848,1.086988518492114,0.5944639989988074,0.03555703572950854
1517,hash_1517,CCCCCCCC,19.0,7.0,4.0,14.0,19,14,hash_151,-0.052290033736185536,-1.0278071044402792,0.923227036967908,0.4581646040323606,0.03555703572950854
1518,hash_1518,CCCCCCCCC,17.0,1.0,4.0,24.0,17,10,hash_151,-0.35694857284990494,-1.4532753324444792,0.7393781867446692,0.26169234717977674,0.03555703572950854
1519,hash_1519,CCCCCCCCCC,24.0,4.0,2.0,22.0,24,10,hash_151,-0.8385181756119152,-1.8746190616956397,0.19758271047180898,0.05634673324357531,0.03555703572950854
1520,hash_1520,C,17.0,4.0,5.0,29.0,17,15,hash_152,0.19760021714014933,-0.7836582257331295,1.1788586600134279,0.6534628095016897,0.022419245734768434
1521,hash_1521,CC,20.0,5.0,4.0,25.0,20,14,hash_152,-0.12384860575984602,-1.0892308455549218,0.8415336340352295,0.4007357328489439,0.022419245734768434
1522,hash_1522,CCC,18.0,9.0,10.0,26.0,18,24,hash_152,0.7730688066593393,-0.09436230241687815,1.6404999157355564,0.959659816376397,0.022419245734768434
1523,hash_1523,CCCC,17.0,8.0,8.0,15.0,17,19,hash_152,0.525670407278016,-0.4011988319130486,1.4525396464690803,0.8668419481015095,0.022419245734768434
1524,hash_1524,CCCCC,14.0,8.0,6.0,21.0,14,18,hash_152,0.7188733256998956,-0.2677426154491057,1.7054892668488968,0.9233654862517698,0.022419245734768434
1525,hash_1525,CCCCCC,27.0,4.0,1.0,26.0,27,10,hash_152,-1.0041196837319095,-2.023116697698913,0.014877330235093522,0.02671998092726935,0.022419245734768434
1526,hash_1526,CCCCCCC,19.0,8.0,3.0,25.0,19,16,hash_152,0.1321379885978989,-0.8092630197708699,1.0735389969666675,0.6083828571980419,0.022419245734768434
1527,hash_1527,CCCCCCCC,24.0,1.0,3.0,28.0,24,10,hash_152,-0.8385181756119152,-1.8746190616956397,0.19758271047180898,0.05634673324357531,0.022419245734768434
1528,hash_1528,CCCCCCCCC,24.0,7.0,7.0,26.0,24,19,hash_152,0.04410080451600571,-0.8106852908897179,0.8988868999217291,0.5402724077655248,0.022419245734768434
1529,hash_1529,CCCCCCCCCC,25.0,2.0,7.0,24.0,25,14,hash_152,-0.43646591139438934,-1.361990567149328,0.489058744360549,0.17766646963076194,0.022419245734768434
1530,hash_1530,C,15.0,6.0,5.0,19.0,15,15,hash_153,0.37093822578476376,-0.6393243476645627,1.3812007992340898,0.7641267237891229,0.12694440454978653
1531,hash_1531,CC,22.0,5.0,6.0,27.0,22,16,hash_153,-0.07269805560899484,-0.9850736902876163,0.8396775790696263,0.4379495686209329,0.12694440454978653
1532,hash_1532,CCC,19.0,5.0,7.0,25.0,19,17,hash_153,0.21620604429151158,-0.710663194899553,1.143075283482576,0.6762330335715081,0.12694440454978653
1533,hash_1533,CCCC,28.0,5.0,6.0,25.0,28,16,hash_153,-0.41153112186235963,-1.2825050533198494,0.45944280959512995,0.17720380272188974,0.12694440454978653
1534,hash_1534,CCCCC,25.0,8.0,5.0,23.0,25,18,hash_153,-0.08853081147925755,-0.9486512508823405,0.7715896279238251,0.42006158358973533,0.12694440454978653
1535,hash_1535,CCCCCC,13.0,5.0,4.0,27.0,13,14,hash_153,0.4728160055432822,-0.5902317589494674,1.5358637700360314,0.8083251614810366,0.12694440454978653
1536,hash_1536,CCCCCCC,13.0,4.0,8.0,25.0,13,17,hash_153,0.7413120835709793,-0.27727693115309415,1.7599010982950527,0.9231277368236639,0.12694440454978653
1537,hash_1537,CCCCCCCC,11.0,4.0,4.0,28.0,11,14,hash_153,0.7010672120233692,-0.4081189531905114,1.8102533772372493,0.8922913259424203,0.12694440454978653
1538,hash_1538,CCCCCCCCC,22.0,5.0,5.0,23.0,22,15,hash_153,-0.1619680085599966,-1.090968741798926,0.7670327246789328,0.3662835104036255,0.12694440454978653
1539,hash_1539,CCCCCCCCCC,13.0,7.0,8.0,28.0,13,21,hash_153,1.0357797898197767,0.05906170753073736,2.012497872108816,0.9811675126197251,0.12694440454978653
1540,hash_1540,C,15.0,5.0,4.0,29.0,15,15,hash_154,0.37093822578476376,-0.6393243476645627,1.3812007992340898,0.7641267237891229,0.09134089838291107
1541,hash_1541,CC,14.0,4.0,4.0,19.0,14,12,hash_154,0.1594418038031612,-0.9250997890175542,1.2439833966238765,0.6133803461657845,0.09134089838291107
1542,hash_1542,CCC,18.0,4.0,6.0,24.0,18,15,hash_154,0.11816119525271467,-0.8506661279866848,1.086988518492114,0.5944639989988074,0.09134089838291107
1543,hash_1543,CCCC,19.0,6.0,8.0,28.0,19,20,hash_154,0.44249679780842427,-0.4482313822140665,1.3332249778309149,0.834890482664773,0.09134089838291107
1544,hash_1544,CCCCC,18.0,4.0,7.0,17.0,18,14,hash_154,0.023003125869631987,-0.9636128152793694,1.0096190670186331,0.518224085990632,0.09134089838291107
1545,hash_1545,CCCCCC,14.0,4.0,4.0,19.0,14,12,hash_154,0.1594418038031612,-0.9250997890175542,1.2439833966238765,0.6133803461657845,0.09134089838291107
1546,hash_1546,CCCCCCC,21.0,3.0,3.0,28.0,21,12,hash_154,-0.4035219804733334,-1.403591042706258,0.5965470817595908,0.21452045310902723,0.09134089838291107
1547,hash_1547,CCCCCCCC,17.0,7.0,6.0,29.0,17,19,hash_154,0.525670407278016,-0.4011988319130486,1.4525396464690803,0.8668419481015095,0.09134089838291107
1548,hash_1548,CCCCCCCCC,26.0,5.0,4.0,33.0,26,16,hash_154,-0.3071845953407788,-1.1900864606954604,0.5757172700139027,0.2476439441846472,0.09134089838291107
1549,hash_1549,CCCCCCCCCC,13.0,6.0,6.0,26.0,13,17,hash_154,0.7413120835709793,-0.27727693115309415,1.7599010982950527,0.9231277368236639,0.09134089838291107
1550,hash_1550,C,18.0,5.0,7.0,24.0,18,17,hash_155,0.2914992038973291,-0.647044373488855,1.230042781283513,0.7286512253455403,-0.08463513801743414
1551,hash_1551,CC,19.0,2.0,8.0,22.0,19,14,hash_155,-0.052290033736185536,-1.0278071044402792,0.923227036967908,0.4581646040323606,-0.08463513801743414
1552,hash_1552,CCC,14.0,8.0,7.0,18.0,14,19,hash_155,0.7941664853057131,-0.18135058539838067,1.7696835560098068,0.9447112420676577,-0.08463513801743414
1553,hash_1553,CCCC,26.0,7.0,4.0,25.0,26,16,hash_155,-0.3071845953407788,-1.1900864606954604,0.5757172700139027,0.2476439441846472,-0.08463513801743414
1554,hash_1554,CCCCC,21.0,6.0,4.0,19.0,21,14,hash_155,-0.19202555849173084,-1.1481151966209289,0.7640640796374669,0.3469203125159044,-0.08463513801743414
1555,hash_1555,CCCCCC,20.0,4.0,2.0,27.0,20,11,hash_155,-0.45397759199845145,-1.4893794871835802,0.581424303186677,0.1950718290936051,-0.08463513801743414
1556,hash_1556,CCCCCCC,27.0,4.0,8.0,36.0,27,19,hash_155,-0.12150070360398858,-0.9554726079443879,0.7124712007364106,0.3876130891842895,-0.08463513801743414
1557,hash_1557,CCCCCCCC,18.0,5.0,5.0,16.0,18,13,hash_155,-0.07887465388888644,-1.0854936639724866,0.9277443561947134,0.43897243822778365,-0.08463513801743414
1558,hash_1558,CCCCCCCCC,26.0,4.0,6.0,27.0,26,15,hash_155,-0.39645454829178056,-1.2965260829211276,0.5036169863375664,0.19398478190720536,-0.08463513801743414
1559,hash_1559,CCCCCCCCCC,23.0,6.0,2.0,18.0,23,12,hash_155,-0.5309122420105102,-1.5152662547146933,0.45344177069367264,0.14523106412562226,-0.08463513801743414
1560,hash_1560,C,24.0,2.0,6.0,20.0,24,12,hash_156,-0.5906238769865462,-1.5679959556863428,0.3867482017132502,0.11812696773954534,0.007692826655938985
1561,hash_1561,CC,24.0,3.0,4.0,24.0,24,12,hash_156,-0.5906238769865462,-1.5679959556863428,0.3867482017132502,0.11812696773954534,0.007692826655938985
1562,hash_1562,CCC,25.0,4.0,6.0,26.0,25,15,hash_156,-0.34130784201130665,-1.2478459026222155,0.5652302185996021,0.23028203097724842,0.007692826655938985
1563,hash_1563,CCCC,14.0,2.0,11.0,27.0,14,18,hash_156,0.7188733256998956,-0.2677426154491057,1.7054892668488968,0.9233654862517698,0.007692826655938985
1564,hash_1564,CCCCC,15.0,6.0,4.0,28.0,15,16,hash_156,0.4602081787357655,-0.5347880040253561,1.455204361496887,0.8176716562368331,0.007692826655938985
1565,hash_1565,CCCCCC,15.0,5.0,3.0,26.0,15,13,hash_156,0.17390237664316266,-0.8726567074600344,1.2204614607463593,0.6276664114437995,0.007692826655938985
1566,hash_1566,CCCCCCC,13.0,8.0,4.0,27.0,13,17,hash_156,0.7413120835709793,-0.27727693115309415,1.7599010982950527,0.9231277368236639,0.007692826655938985
1567,hash_1567,CCCCCCCC,26.0,5.0,4.0,29.0,26,15,hash_156,-0.39645454829178056,-1.2965260829211276,0.5036169863375664,0.19398478190720536,0.007692826655938985
1568,hash_1568,CCCCCCCCC,13.0,4.0,7.0,27.0,13,16,hash_156,0.6572440278773666,-0.37458582869573664,1.6890738844504696,0.8940644762763617,0.007692826655938985
1569,hash_1569,CCCCCCCCCC,17.0,3.0,3.0,23.0,17,11,hash_156,-0.2276868384815388,-1.2943390687915874,0.8389653918285095,0.33783738008642694,0.007692826655938985
1570,hash_1570,C,20.0,8.0,4.0,21.0,20,16,hash_157,0.06057941657423841,-0.870315406826556,0.9914742399750325,0.5507465307839028,0.2114556505112737
1571,hash_1571,CC,18.0,5.0,5.0,26.0,18,15,hash_157,0.11816119525271467,-0.8506661279866848,1.086988518492114,0.5944639989988074,0.2114556505112737
1572,hash_1572,CCC,18.0,8.0,4.0,19.0,18,16,hash_157,0.20743114820371641,-0.7454661802907905,1.1603284766982231,0.6651843670636393,0.2114556505112737
1573,hash_1573,CCCC,14.0,7.0,4.0,17.0,14,14,hash_157,0.37093822578476376,-0.6731880757040334,1.4150645272735607,0.7568796391268233,0.2114556505112737
1574,hash_1574,CCCCC,18.0,6.0,3.0,35.0,18,16,hash_157,0.20743114820371641,-0.7454661802907905,1.1603284766982231,0.6651843670636393,0.2114556505112737
1575,hash_1575,CCCCCC,21.0,4.0,6.0,27.0,21,15,hash_157,-0.09686748910864813,-1.0345896030976012,0.8408546248803046,0.41977624119119183,0.2114556505112737
1576,hash_1576,CCCCCCC,16.0,6.0,8.0,28.0,16,20,hash_157,0.6812970349952892,-0.24959778840550517,1.6121918583960833,0.9242773777829593,0.2114556505112737
1577,hash_1577,CCCCCCCC,14.0,8.0,5.0,17.0,14,16,hash_157,0.5553662481188482,-0.4569588166618841,1.5676913128995802,0.858867557467037,0.2114556505112737
1578,hash_1578,CCCCCCCCC,26.0,4.0,10.0,25.0,26,19,hash_157,-0.06838435815391393,-0.9088290156409843,0.7720602993331561,0.43664687330143304,0.2114556505112737
1579,hash_1579,CCCCCCCCCC,14.0,7.0,6.0,14.0,14,16,hash_157,0.5553662481188482,-0.4569588166618841,1.5676913128995802,0.858867557467037,0.2114556505112737
1580,hash_1580,C,21.0,4.0,5.0,31.0,21,15,hash_158,-0.09686748910864813,-1.0345896030976012,0.8408546248803046,0.41977624119119183,-0.3633861281447956
1581,hash_1581,CC,22.0,3.0,10.0,21.0,22,17,hash_158,0.011370000084617849,-0.8860039614030695,0.908743961572305,0.5099060502118449,-0.3633861281447956
1582,hash_1582,CCC,17.0,5.0,5.0,21.0,17,14,hash_158,0.10244214775706664,-0.8963835451364439,1.101267840650577,0.5796581327184123,-0.3633861281447956
1583,hash_1583,CCCC,24.0,5.0,3.0,28.0,24,14,hash_158,-0.3791274550049436,-1.3114500639362843,0.5531951539263968,0.2127208318588285,-0.3633861281447956
1584,hash_1584,CCCCC,20.0,3.0,2.0,17.0,20,8,hash_158,-0.8827039983009495,-2.026798882315692,0.2613908857137923,0.06524507865646656,-0.3633861281447956
1585,hash_1585,CCCCCC,25.0,4.0,6.0,23.0,25,15,hash_158,-0.34130784201130665,-1.2478459026222155,0.5652302185996021,0.23028203097724842,-0.3633861281447956
1586,hash_1586,CCCCCCC,17.0,2.0,4.0,19.0,17,10,hash_158,-0.35694857284990494,-1.4532753324444792,0.7393781867446692,0.26169234717977674,-0.3633861281447956
1587,hash_1587,CCCCCCCC,23.0,4.0,5.0,24.0,23,14,hash_158,-0.3194158200289077,-1.2590551600043087,0.6202235199464932,0.2526226691701905,-0.3633861281447956
1588,hash_1588,CCCCCCCCC,19.0,3.0,1.0,30.0,19,10,hash_158,-0.5116807543431571,-1.5868147712238594,0.5634532625375449,0.1754638207127055,-0.3633861281447956
1589,hash_1589,CCCCCCCCCC,32.0,4.0,3.0,34.0,32,14,hash_158,-0.784422110262581,-1.6731500232234349,0.10430580269827272,0.04182118958145509,-0.3633861281447956
1590,hash_1590,C,22.0,6.0,6.0,26.0,22,17,hash_159,0.011370000084617849,-0.8860039614030695,0.908743961572305,0.5099060502118449,0.1007766429083839
1591,hash_1591,CC,21.0,7.0,3.0,19.0,21,14,hash_159,-0.19202555849173084,-1.1481151966209289,0.7640640796374669,0.3469203125159044,0.1007766429083839
1592,hash_1592,CCC,23.0,6.0,5.0,29.0,23,17,hash_159,-0.05091974200121059,-0.9399501804862684,0.838110696483847,0.4553093848697952,0.1007766429083839
1593,hash_1593,CCCC,19.0,4.0,9.0,35.0,19,20,hash_159,0.44249679780842427,-0.4482313822140665,1.3332249778309149,0.834890482664773,0.1007766429083839
1594,hash_1594,CCCCC,19.0,2.0,5.0,19.0,19,11,hash_159,-0.382419019974791,-1.4272767954046794,0.6624387554550972,0.23657944129673059,0.1007766429083839
1595,hash_1595,CCCCCC,22.0,5.0,3.0,16.0,22,11,hash_159,-0.5872550641816847,-1.6060392469572997,0.43152911859393006,0.1292851345746201,0.1007766429083839
1596,hash_1596,CCCCCCC,25.0,7.0,3.0,29.0,25,16,hash_159,-0.2520378890603049,-1.1415311109192106,0.6374553327986006,0.28932567269907694,0.1007766429083839
1597,hash_1597,CCCCCCCC,17.0,9.0,5.0,29.0,17,20,hash_159,0.5972289793016764,-0.31896745173005614,1.5134254103334088,0.8993075854666068,0.1007766429083839
1598,hash_1598,CCCCCCCCC,13.0,5.0,5.0,35.0,13,17,hash_159,0.7413120835709793,-0.27727693115309415,1.7599010982950527,0.9231277368236639,0.1007766429083839
1599,hash_1599,CCCCCCCCCC,16.0,5.0,7.0,24.0,16,17,hash_159,0.45500628147837646,-0.5105272850571636,1.4205398480139162,0.8221605477655481,0.1007766429083839
1600,hash_1600,C,32.0,5.0,2.0,26.0,32,12,hash_160,-0.9959185322441837,-1.9317967488798606,-0.06004031560850709,0.018502745442383173,-0.12179825910631382
1601,hash_1601,CC,15.0,6.0,8.0,17.0,15,17,hash_160,0.5442762344293782,-0.43698220844390057,1.5255346773026568,0.8615117437588344,-0.12179825910631382
1602,hash_1602,CCC,16.0,7.0,6.0,26.0,16,18,hash_160,0.5344453033658111,-0.41845202512869584,1.4873426318603178,0.8641753236009019,-0.12179825910631382
1603,hash_1603,CCCC,21.0,2.0,4.0,23.0,21,11,hash_160,-0.5221545447303363,-1.5488977510770936,0.5045886616164209,0.15944345422079342,-0.12179825910631382
1604,hash_1604,CCCCC,18.0,8.0,0.0,23.0,18,13,hash_160,-0.07887465388888644,-1.0854936639724866,0.9277443561947134,0.43897243822778365,-0.12179825910631382
1605,hash_1605,CCCCCC,12.0,3.0,8.0,25.0,12,16,hash_160,0.7668626701004507,-0.28709784618122314,1.8208231863821243,0.9230761697172434,-0.12179825910631382
1606,hash_1606,CCCCCCC,19.0,6.0,6.0,27.0,19,17,hash_160,0.21620604429151158,-0.710663194899553,1.143075283482576,0.6762330335715081,-0.12179825910631382
1607,hash_1607,CCCCCCCC,24.0,2.0,4.0,15.0,24,9,hash_160,-0.9805012228090092,-2.053322609543824,0.09232016392580544,0.03662242359665058,-0.12179825910631382
1608,hash_1608,CCCCCCCCC,22.0,4.0,7.0,18.0,22,15,hash_160,-0.1619680085599966,-1.090968741798926,0.7670327246789328,0.3662835104036255,-0.12179825910631382
