compound_id,is_hit,true_capture_prob,input_count,selected_count,scaffold_id,log2_enrichment_mean,log2_enrichment_ci_low,log2_enrichment_ci_high,prob_enriched,scaffold_log2_enrichment
1048,False,0.001,13,0,2,-3.4444704430017503,-10.13399111555383,3.2450502295503276,0.15644030404553044,-0.03403203838110962
1049,False,0.001,970,240,2,1.308417494890071,1.104657908823789,1.512177080956353,1.0,-0.03403203838110962
1050,False,0.001,141,73,2,2.3734899730679953,1.9657557871034492,2.7812241590325413,1.0,-0.03403203838110962
1051,False,0.001,76,77,2,3.3423764150278568,2.8851227697581723,3.7996300602975412,1.0,-0.03403203838110962
1052,False,0.001,322,0,2,-8.07796154191828,-14.723131806363998,-1.4327912774725604,0.008596376152157692,-0.03403203838110962
1053,False,0.001,193,0,2,-7.339408066436937,-13.985827314467752,-0.6929888184061248,0.015219914580049232,-0.03403203838110962
1054,False,0.001,402,0,2,-8.398124332339682,-15.042922714667833,-1.7533259500115328,0.006622205445921181,-0.03403203838110962
1055,False,0.001,1713,179,2,0.06478990242530959,-0.1572438482477313,0.28682365309835045,0.7163124205611113,-0.03403203838110962
1056,False,0.001,10,0,2,-3.0651503594441687,-9.768497953985573,3.638197235097233,0.1850712174672149,-0.03403203838110962
1057,False,0.001,167,0,2,-7.130619071747094,-13.777523676655402,-0.48371446683878805,0.017750539854484604,-0.03403203838110962
1058,False,0.001,1081,92,2,-0.2315254990962575,-0.5385909297103131,0.07553993151779795,0.06973050819020554,-0.03403203838110962
1059,False,0.001,320,0,2,-8.068971880762383,-14.714153824523715,-1.4237899370010538,0.008658577282231739,-0.03403203838110962
1060,False,0.001,588,0,2,-8.946780672855262,-15.591105560062289,-2.3024557856482364,0.004155713760481294,-0.03403203838110962
1061,False,0.001,154,0,2,-7.01367864437162,-13.660887379212083,-0.3664699095311583,0.019319092916053604,-0.03403203838110962
1062,False,0.001,384,90,2,1.2300194656588868,0.8988874091693235,1.56115152214845,0.9999999999998337,-0.03403203838110962
1063,False,0.001,86,0,2,-6.1729282550841225,-12.823225894074856,0.47736938390661,0.03443477918684168,-0.03403203838110962
1064,False,0.001,625,82,2,0.3928750249258428,0.06077282992979949,0.724977219921886,0.9897923473786253,-0.03403203838110962
1065,False,0.001,1137,181,2,0.6721291438224793,0.4459214529624125,0.8983368346825462,0.9999999971207761,-0.03403203838110962
1066,False,0.001,836,87,2,0.0586323889336064,-0.25988760514381165,0.3771523830110244,0.640870069474564,-0.03403203838110962
1067,False,0.001,11,0,2,-3.2029647508652346,-9.900868071252226,3.4949385695217563,0.17431169907694277,-0.03403203838110962
1068,False,0.001,820,97,2,0.24353432887564727,-0.06004582308804682,0.5471144808393413,0.9420592899265968,-0.03403203838110962
1069,False,0.001,558,0,2,-8.871225489314101,-15.515605396440868,-2.2268455821873356,0.0044373899707936815,-0.03403203838110962
1070,False,0.001,482,0,2,-8.659980692949445,-15.304530635842085,-2.0154307500568045,0.005317602049098813,-0.03403203838110962
1071,False,0.001,276,0,2,-7.855545724475709,-14.501027435090446,-1.2100640138609737,0.010255942296439002,-0.03403203838110962
1072,False,0.001,1731,351,2,1.0213439605925836,0.8559464539641182,1.186741467221049,1.0,-0.03403203838110962
1073,False,0.001,418,76,2,0.8635972729804643,0.5109904777768406,1.2162040681840878,0.9999992078723189,-0.03403203838110962
1074,True,0.02,1207,1774,2,3.879102247971051,3.773804600290068,3.9843998956520337,1.0,-0.03403203838110962
1075,False,0.001,235,0,2,-7.623509684339886,-14.26937175049762,-0.9776476181821554,0.012278951735755328,-0.03403203838110962
1076,False,0.001,480,0,2,-8.653981560263366,-15.298536704886594,-2.0094264156401396,0.005344723215559566,-0.03403203838110962
1077,False,0.001,462,0,2,-8.598836325169884,-15.243440311954405,-1.9542323383853644,0.005599849700409054,-0.03403203838110962
1078,False,0.001,333,189,2,2.5062707104309774,2.2488217732855587,2.763719647576396,1.0,-0.03403203838110962
1079,False,0.001,1666,437,2,1.3927499562043468,1.2409178954789126,1.5445820169297808,1.0,-0.03403203838110962
1080,False,0.001,737,181,2,1.2976465776215278,1.0631539471832259,1.5321392080598297,1.0,-0.03403203838110962
1081,False,0.001,403,0,2,-8.401708949344124,-15.046503617431778,-1.7569142812564724,0.00660258691157356,-0.03403203838110962
1082,False,0.001,110,81,2,2.8818558774561667,2.46783921753866,3.295872537373673,1.0,-0.03403203838110962
1083,False,0.001,521,246,2,2.2407877228679087,2.022133820770467,2.4594416249653506,1.0,-0.03403203838110962
1084,False,0.001,1258,75,2,-0.7451488907031725,-1.0812468667718838,-0.40905091463446136,6.952532982884563e-06,-0.03403203838110962
1085,False,0.001,146,0,2,-6.936700719453242,-13.584123528187902,-0.28927791071858344,0.02041479678014413,-0.03403203838110962
1086,False,0.001,429,0,2,-8.491913573137321,-15.136617748617857,-1.847209397656787,0.006125538065764213,-0.03403203838110962
1087,False,0.001,78,0,2,-6.032013068816146,-12.683028117295901,0.619001979663607,0.037738691228900834,-0.03403203838110962
1088,False,0.001,590,80,2,0.44038320506075285,0.10349998803809174,0.7772664220834139,0.9947982314231966,-0.03403203838110962
1089,False,0.001,4,0,2,-1.7395161896121607,-8.531998319427512,5.052965940203189,0.3078563858425907,-0.03403203838110962
1090,False,0.001,32,0,2,-4.745818781822235,-11.407916088386834,1.9162785247423617,0.08132683039968525,-0.03403203838110962
1091,False,0.001,591,80,2,0.4379398989312478,0.10109071994671326,0.7747890779157822,0.9945853985027927,-0.03403203838110962
1092,False,0.001,139,0,2,-6.86580179203558,-13.513432127007107,-0.21817145706405494,0.02147021799955151,-0.03403203838110962
1093,False,0.001,804,0,2,-9.398180774362112,-16.042230724088142,-2.754130824636081,0.0027820611551350183,-0.03403203838110962
1094,False,0.001,117,0,2,-6.61716501707973,-13.26560921860978,0.03127918445031952,0.025543820541394036,-0.03403203838110962
1095,False,0.001,406,0,2,-8.412409668728577,-15.057193303871381,-1.767626033585774,0.006544327670151118,-0.03403203838110962
1096,False,0.001,484,0,2,-8.665954982827278,-15.310499766977578,-2.0214101986769792,0.005290714975602517,-0.03403203838110962
1097,False,0.001,149,109,2,2.8724156798771014,2.5160420648017383,3.2287892949524646,1.0,-0.03403203838110962
1098,False,0.001,144,0,2,-6.916796902000593,-13.564276945373766,-0.2693168586274206,0.020706546285297,-0.03403203838110962
1099,False,0.001,427,74,2,0.7943720598339801,0.43831876891088084,1.1504253507570792,0.9999938661191959,-0.03403203838110962
1100,False,0.001,330,0,2,-8.113370283772115,-14.758495246568081,-1.468245320976151,0.0083551767010267,-0.03403203838110962
1101,False,0.001,332,0,2,-8.122088326759856,-14.767202305255442,-1.4769743482642737,0.008296710964913356,-0.03403203838110962
1102,False,0.001,78,0,2,-6.032013068816146,-12.683028117295901,0.619001979663607,0.037738691228900834,-0.03403203838110962
1103,False,0.001,712,0,2,-9.222855210738011,-15.867001869524369,-2.578708551951654,0.0032575867007029746,-0.03403203838110962
1104,False,0.001,60,0,2,-5.653332801719883,-12.3066612973408,0.9999956939010302,0.04791835652217502,-0.03403203838110962
1105,False,0.001,311,0,2,-8.027810466182448,-14.673046825704098,-1.3825741066608002,0.008948454135272677,-0.03403203838110962
1106,False,0.001,457,0,2,-8.583136565027694,-15.227754801874518,-1.9385183281808702,0.0056744362970095885,-0.03403203838110962
1107,False,0.001,883,77,2,-0.1965038549071243,-0.5324949665231552,0.1394872567089065,0.12583929643903047,-0.03403203838110962
1108,False,0.001,90,72,2,3.001459225753536,2.5543343646305203,3.4485840868765516,1.0,-0.03403203838110962
1109,False,0.001,359,0,2,-8.23489918134723,-14.879876850008005,-1.5899215126864554,0.007571978686206182,-0.03403203838110962
1110,False,0.001,961,184,2,0.9384805067874645,0.7110219369249859,1.1659390766499431,0.9999999999999997,-0.03403203838110962
1111,False,0.001,651,0,2,-9.093629534649006,-15.737855385643204,-2.4494036836548094,0.003653624514617926,-0.03403203838110962
1112,False,0.001,101,0,2,-6.404951522049607,-13.054210287927638,0.24430724382842417,0.02951626880694136,-0.03403203838110962
1113,False,0.001,192,0,2,-7.331912315952278,-13.978347801071912,-0.6854768308326458,0.015305084284682913,-0.03403203838110962
1114,False,0.001,49,0,2,-5.360989686278797,-12.016568375217728,1.2945890026601319,0.05719925951486737,-0.03403203838110962
1115,False,0.001,511,96,2,0.9109133299314395,0.5964028921941442,1.2254237676687347,0.999999993131028,-0.03403203838110962
1116,True,0.02,46,0,2,-5.269784442604875,-11.926163520604966,1.3865946353952143,0.06036909189172279,-0.03403203838110962
1117,False,0.001,666,92,2,0.4672731443857524,0.1527920009249794,0.7817542878465253,0.9982056558140505,-0.03403203838110962
1118,False,0.001,55,0,2,-5.527735967969561,-12.18197573577191,1.1265037998327871,0.05174553940074267,-0.03403203838110962
1119,False,0.001,92,0,2,-6.270259023297881,-12.920100468696399,0.37958242210063453,0.032294918941061734,-0.03403203838110962
1120,False,0.001,997,75,2,-0.40967291103007875,-0.748237199807108,-0.07110862225304959,0.00885526677228643,-0.03403203838110962
1121,False,0.001,905,0,2,-9.56890937560984,-16.212875796977908,-2.9249429542417733,0.0023801684462176897,-0.03403203838110962
1122,False,0.001,126,0,2,-6.7241074623309265,-13.372184371195072,-0.07603055346678111,0.02371841571243205,-0.03403203838110962
1123,False,0.001,0,0,2,3.3235098610504314,-6.071539546665057,12.718559268765919,0.7559517657870369,-0.03403203838110962
1124,False,0.001,218,0,2,-7.515162104791744,-14.161223835631287,-0.8691003739522039,0.013336612022621819,-0.03403203838110962
1125,False,0.001,19,0,2,-3.992878159609077,-10.667821892196592,2.6820655729784377,0.12051243759298913,-0.03403203838110962
1126,False,0.001,386,93,2,1.269845911324583,0.9432377769433797,1.5964540457057863,0.9999999999999873,-0.03403203838110962
1127,False,0.001,80,0,2,-6.068553078006403,-12.71937532549158,0.5822691694787725,0.03685799092784925,-0.03403203838110962
1128,False,0.001,1187,274,2,1.2083104633888604,1.0189007012866973,1.3977202254910235,1.0,-0.03403203838110962
1129,False,0.001,332,0,2,-8.122088326759856,-14.767202305255442,-1.4769743482642737,0.008296710964913356,-0.03403203838110962
1130,False,0.001,174,0,2,-7.189869092307945,-13.836628756554173,-0.5431094280617179,0.016998240040001167,-0.03403203838110962
1131,False,0.001,80,0,2,-6.068553078006403,-12.71937532549158,0.5822691694787725,0.03685799092784925,-0.03403203838110962
1132,False,0.001,837,82,2,-0.02851482093337198,-0.3557018541488603,0.29867221228211627,0.43218513500310163,-0.03403203838110962
1133,False,0.001,72,0,2,-5.916488829178744,-12.56814653258282,0.7351688742253311,0.04063706755793872,-0.03403203838110962
1134,False,0.001,105,0,2,-6.461002321257692,-13.110034176318319,0.18802953380293186,0.028420095622283537,-0.03403203838110962
1135,False,0.001,67,0,2,-5.812607529514623,-12.464888681717197,0.8396736226879487,0.04339577893827096,-0.03403203838110962
1136,False,0.001,1906,251,2,0.398564185242121,0.20880241177839542,0.5883259587058466,0.9999807740521494,-0.03403203838110962
1137,False,0.001,118,0,2,-6.62944657656271,-13.277847201365192,0.018954048239771204,0.025328366470798835,-0.03403203838110962
1138,False,0.001,111,0,2,-6.541195578256233,-13.189917726296443,0.10752656978397557,0.02691099728665991,-0.03403203838110962
1139,False,0.001,450,0,2,-8.560865857917568,-15.205504576837134,-1.9162271389980026,0.005781754136352513,-0.03403203838110962
1140,False,0.001,63,0,2,-5.723756784869596,-12.376607927819766,0.9290943580805715,0.04587401787732759,-0.03403203838110962
1141,False,0.001,362,0,2,-8.246906079670772,-14.891869857899508,-1.6019423014420386,0.007498229487920782,-0.03403203838110962
1142,False,0.001,88,0,2,-6.206106808790666,-12.856245472517426,0.44403185493609154,0.0336925712538273,-0.03403203838110962
1143,False,0.001,5,0,2,-2.0623829200305126,-8.825323743206285,4.700557903145259,0.27502072805363165,-0.03403203838110962
1144,False,0.001,1662,83,2,-1.0006687408898391,-1.3186839341258594,-0.682653547653819,3.4747038579752143e-10,-0.03403203838110962
1145,False,0.001,553,0,2,-8.858239112285574,-15.502628769763053,-2.2138494548080967,0.004487487149347658,-0.03403203838110962
1146,False,0.001,441,0,2,-8.531717456279626,-15.17638346469386,-1.8870514478653932,0.005924935564881717,-0.03403203838110962
1147,False,0.001,180,0,2,-7.2387872999531675,-13.88543170111126,-0.5921428987950765,0.016397861894248633,-0.03403203838110962
1148,False,0.001,26,0,2,-4.445959591135121,-11.112391166578641,2.220471984308398,0.09558356969886228,-0.03403203838110962
1149,False,0.001,31,0,2,-4.699972935887352,-11.362676190576767,1.96273031880206,0.08339552056408517,-0.03403203838110962
1150,False,0.001,207,0,2,-7.440453758127838,-14.086662158136852,-0.7942453581188254,0.014110998848183343,-0.03403203838110962
1151,False,0.001,10,0,2,-3.0651503594441687,-9.768497953985573,3.638197235097233,0.1850712174672149,-0.03403203838110962
1152,False,0.001,797,85,2,0.0939937490128701,-0.22863133476513758,0.41661883279087775,0.7160058934940517,-0.03403203838110962
1153,False,0.001,704,72,2,0.03344601694214073,-0.31642435049671735,0.38331638438099874,0.5743122390239364,-0.03403203838110962
1154,False,0.001,349,0,2,-8.19413876091769,-14.839164455643076,-1.549113066192306,0.007827130036284657,-0.03403203838110962
1155,False,0.001,1233,160,2,0.3772351306869769,0.13970129273177703,0.6147689686421767,0.9990730212639832,-0.03403203838110962
1156,False,0.001,13,0,2,-3.4444704430017503,-10.13399111555383,3.2450502295503276,0.15644030404553044,-0.03403203838110962
1157,False,0.001,20,0,2,-4.06698263921686,-10.740346001297894,2.6063807228641727,0.11614687469719087,-0.03403203838110962
1158,False,0.001,622,111,2,0.8368221202067523,0.5455101378228004,1.1281341025907041,0.9999999909993332,-0.03403203838110962
1159,False,0.001,171,0,2,-7.16477358301146,-13.811593911773485,-0.5179532542494352,0.017313478740875965,-0.03403203838110962
1160,False,0.001,454,87,2,0.9394887266404901,0.6085762356580198,1.2704012176229604,0.999999986855088,-0.03403203838110962
1161,False,0.001,49,0,2,-5.360989686278797,-12.016568375217728,1.2945890026601319,0.05719925951486737,-0.03403203838110962
1162,False,0.001,151,0,2,-6.985291060567104,-13.632577415185,-0.33800470594921084,0.019717189637869503,-0.03403203838110962
1163,False,0.001,61,0,2,-5.6771914657039595,-12.330355628309249,0.9759726969013274,0.047217714981606984,-0.03403203838110962
1164,False,0.001,220,74,2,1.7512041877101,1.371209358002829,2.1311990174173703,1.0,-0.03403203838110962
1165,False,0.001,204,183,2,3.1667590523641125,2.8789148623403027,3.4546032423879223,1.0,-0.03403203838110962
1166,False,0.001,719,0,2,-9.236970361479875,-15.88110879208896,-2.5928319308707897,0.0032167572492706187,-0.03403203838110962
1167,False,0.001,1395,181,2,0.37708887388373125,0.15377453425703314,0.6004032135104294,0.9995328491394758,-0.03403203838110962
1168,False,0.001,456,0,2,-8.579976006559896,-15.224597130918175,-1.9353548822016178,0.005689557800852896,-0.03403203838110962
1169,False,0.001,291,0,2,-7.931905048827778,-14.577274382498274,-1.2865357151572825,0.009657093758333235,-0.03403203838110962
1170,False,0.001,58,0,2,-5.604398152893073,-12.258072309303554,1.0492760035174067,0.049381525736956644,-0.03403203838110962
1171,False,0.001,987,0,2,-9.69404584277357,-16.337957022482165,-3.0501346630649744,0.002119819411898871,-0.03403203838110962
1172,False,0.001,2311,171,2,-0.43318408836546957,-0.6571966167771822,-0.209171559953757,7.529964648778087e-05,-0.03403203838110962
1173,False,0.001,8,0,2,-2.7424184218060677,-9.460717767260657,3.97588092364852,0.21183807084594974,-0.03403203838110962
1174,False,0.001,442,80,2,0.8570775363788101,0.5135247269798842,1.2006303457777359,0.9999994948340698,-0.03403203838110962
1175,False,0.001,148,0,2,-6.956333672114635,-13.603700792932436,-0.3089665512968356,0.020130444693884697,-0.03403203838110962
1176,False,0.001,552,0,2,-8.85562775014725,-15.500019378890741,-2.2112361214037586,0.004497621746662683,-0.03403203838110962
1177,False,0.001,200,0,2,-7.390815378851163,-14.037125513305643,-0.7445052443966844,0.014646719554045395,-0.03403203838110962
1178,False,0.001,665,0,2,-9.124327800720462,-15.768534191913668,-2.480121409527256,0.0035558169388123506,-0.03403203838110962
1179,False,0.001,615,0,2,-9.0115543182476,-15.65583427688812,-2.36727435960708,0.0039270912296954785,-0.03403203838110962
1180,False,0.001,741,0,2,-9.280454009624888,-15.924567592293332,-2.636340426956445,0.003093855817884128,-0.03403203838110962
1181,False,0.001,355,79,2,1.1551756725618016,0.8034250952668944,1.5069262498567089,0.9999999999389388,-0.03403203838110962
1182,False,0.001,96,0,2,-6.331679647480679,-12.981248638530115,0.31788934356875487,0.03100208433748708,-0.03403203838110962
1183,False,0.001,566,84,2,0.5707149766530412,0.24010602941884496,0.9013239238872373,0.9996420226625558,-0.03403203838110962
1184,False,0.001,48,0,2,-5.331223997997949,-11.987058371130377,1.324610375134478,0.05821896773765178,-0.03403203838110962
1185,False,0.001,851,83,2,-0.03495330852894716,-0.3600972194348399,0.29019060237694544,0.4165614027289093,-0.03403203838110962
1186,False,0.001,240,0,2,-7.653887331667415,-14.299696055704537,-1.0080786076302948,0.011995797690211085,-0.03403203838110962
1187,False,0.001,91,0,2,-6.25448641581045,-12.90439971663043,0.3954268850095275,0.032634021303363125,-0.03403203838110962
1188,False,0.001,194,0,2,-7.346865072864154,-13.99326825118592,-0.7004618945423884,0.01513559003102427,-0.03403203838110962
1189,False,0.001,63,0,2,-5.723756784869596,-12.376607927819766,0.9290943580805715,0.04587401787732759,-0.03403203838110962
1190,False,0.001,181,0,2,-7.246781470160716,-13.893407403690425,-0.600155536631009,0.016301498055746322,-0.03403203838110962
1191,False,0.001,159,0,2,-7.059784215497913,-13.70687009241397,-0.41269833858185834,0.01868711204686857,-0.03403203838110962
1192,False,0.001,418,0,2,-8.454436087664229,-15.099177174649828,-1.809695000678631,0.006319896895929267,-0.03403203838110962
1193,False,0.001,1122,79,2,-0.5050934604734569,-0.8342291014985985,-0.1759578194483155,0.0013158521526904776,-0.03403203838110962
1194,False,0.001,469,0,2,-8.620532861210645,-15.26511740834247,-1.9759483140788214,0.005498207951304401,-0.03403203838110962
1195,False,0.001,215,0,2,-7.495167745960984,-14.141267989188258,-0.8490675027337131,0.013540173564392854,-0.03403203838110962
1196,False,0.001,327,0,2,-8.100193637328166,-14.745335328497085,-1.4550519461592488,0.008444230352887327,-0.03403203838110962
1197,False,0.001,9,0,2,-2.9127807621577206,-9.622777347819055,3.7972158235036115,0.19743690667012337,-0.03403203838110962
1198,False,0.001,60,0,2,-5.653332801719883,-12.3066612973408,0.9999956939010302,0.04791835652217502,-0.03403203838110962
1199,False,0.001,255,0,2,-7.741361231859147,-14.38702247989879,-1.0956999838195065,0.011211884780883086,-0.03403203838110962
1200,False,0.001,512,0,2,-8.74709687106885,-15.391573664490043,-2.10262007764766,0.00493733662981366,-0.03403203838110962
1201,False,0.001,207,68,2,1.7170469054491893,1.321799178717186,2.112294632181192,1.0,-0.03403203838110962
1202,False,0.001,670,82,2,0.2925652384608454,-0.03824069748605374,0.6233711744077446,0.9584872504912727,-0.03403203838110962
1203,False,0.001,1147,0,2,-9.910795673378532,-16.554621806005013,-3.2669695407520525,0.001729282219447792,-0.03403203838110962
1204,False,0.001,67,0,2,-5.812607529514623,-12.464888681717197,0.8396736226879487,0.04339577893827096,-0.03403203838110962
1205,False,0.001,560,0,2,-8.876387484934925,-15.520763540671933,-2.232011429197919,0.004417615933419716,-0.03403203838110962
1206,False,0.001,435,0,2,-8.511952783684446,-15.156637612419303,-1.8672679549495905,0.006023804449580172,-0.03403203838110962
1207,False,0.001,196,82,2,2.066035862603614,1.6941511245268217,2.4379206006804064,1.0,-0.03403203838110962
1208,False,0.001,286,0,2,-7.906898327852484,-14.55230381081639,-1.2614928448885792,0.009849750423827408,-0.03403203838110962
1209,False,0.001,258,0,2,-7.758237108688873,-14.403870919216745,-1.1126032981610035,0.0110658903267008,-0.03403203838110962
1210,False,0.001,326,0,2,-8.095774541705866,-14.74092187741478,-1.4506272059969545,0.008474282746721018,-0.03403203838110962
1211,False,0.001,140,0,2,-6.876146035792774,-13.523745453730044,-0.22854661785550778,0.021313408726888472,-0.03403203838110962
1212,False,0.001,249,0,2,-7.707005462534264,-14.352723568915392,-1.0612873561531373,0.011514287516618982,-0.03403203838110962
1213,False,0.001,44,0,2,-5.205611659583929,-11.862584939703641,1.4513616205357822,0.06268103387476431,-0.03403203838110962
1214,False,0.001,330,96,2,1.5418192247589921,1.2139470477065153,1.869691401811469,1.0,-0.03403203838110962
1215,False,0.001,230,0,2,-7.592478617592922,-14.238396344945464,-0.9465608902403826,0.012574165523113967,-0.03403203838110962
1216,False,0.001,756,0,2,-9.30936791831888,-15.953465388355323,-2.6652704482824383,0.003014492449913808,-0.03403203838110962
1217,False,0.001,142,0,2,-6.896614641169817,-13.544153531250263,-0.24907575108937152,0.021005982183109895,-0.03403203838110962
1218,False,0.001,355,0,2,-8.218732941124118,-14.863729495540628,-1.5737363867076102,0.0076722851617018195,-0.03403203838110962
1219,False,0.001,98,0,2,-6.361436424373052,-13.010877527304885,0.28800467855877976,0.030391353075976957,-0.03403203838110962
1220,False,0.001,95,0,2,-6.316567891493734,-12.966202845543396,0.33306706255592555,0.03131611809334256,-0.03403203838110962
1221,False,0.001,827,85,2,0.04068407494836091,-0.2813764771107755,0.3627446270074972,0.5977745955759826,-0.03403203838110962
1222,False,0.001,261,0,2,-7.774917861023105,-14.42052486475125,-1.1293108572949588,0.01092321358400028,-0.03403203838110962
1223,False,0.001,1248,0,2,-10.032551426709697,-16.676335100835338,-3.388767752584058,0.0015398194191447168,-0.03403203838110962
1224,False,0.001,67,0,2,-5.812607529514623,-12.464888681717197,0.8396736226879487,0.04339577893827096,-0.03403203838110962
1225,False,0.001,235,0,2,-7.623509684339886,-14.26937175049762,-0.9776476181821554,0.012278951735755328,-0.03403203838110962
1226,False,0.001,292,0,2,-7.936854796661944,-14.582217049025111,-1.2914925442987792,0.009619353220826743,-0.03403203838110962
1227,False,0.001,320,68,2,1.0885287828146437,0.7109341127939028,1.4661234528353846,0.9999999919859249,-0.03403203838110962
1228,False,0.001,67,84,2,3.649871017185643,3.1866593980288953,4.113082636342391,1.0,-0.03403203838110962
1229,False,0.001,112,0,2,-6.554138216236251,-13.202811972096105,0.0945355396236014,0.026673839332529647,-0.03403203838110962
1230,False,0.001,748,77,2,0.04288060352291072,-0.29553393129868555,0.3812951383445069,0.5980672647453074,-0.03403203838110962
1231,False,0.001,867,0,2,-9.507021374892062,-16.15101693922054,-2.8630258105635873,0.002519341554179433,-0.03403203838110962
1232,False,0.001,1240,0,2,-10.023273377877974,-16.66706016282729,-3.3794865929286573,0.001553561113003643,-0.03403203838110962
1233,False,0.001,910,0,2,-9.576858404787089,-16.220821172747712,-2.9328956368264674,0.002362806515177729,-0.03403203838110962
1234,False,0.001,21,0,2,-4.137466683939392,-10.809400001411273,2.534466633532488,0.11210055807868824,-0.03403203838110962
1235,False,0.001,165,0,2,-7.11323373566753,-13.760182010801973,-0.46628546053308906,0.01797661151263985,-0.03403203838110962
1236,False,0.001,220,0,2,-7.528339372538808,-14.174376011934957,-0.8823027331426587,0.013203906627907491,-0.03403203838110962
1237,False,0.001,53,0,2,-5.474266934078397,-12.128919337039955,1.1803854688831592,0.053447193327002096,-0.03403203838110962
1238,False,0.001,552,0,2,-8.85562775014725,-15.500019378890741,-2.2112361214037586,0.004497621746662683,-0.03403203838110962
1239,False,0.001,552,97,2,0.8145168645530807,0.5032366898153089,1.1257970392908525,0.9999998540281987,-0.03403203838110962
1240,False,0.001,1269,91,2,-0.47862988824509867,-0.7854670081355939,-0.17179276835460344,0.0011166519396880181,-0.03403203838110962
1241,False,0.001,342,0,2,-8.164905395396076,-14.80996637937879,-1.519844411413362,0.008014757451636267,-0.03403203838110962
1242,False,0.001,547,0,2,-8.842499564617817,-15.486901157801901,-2.198097971433736,0.004548882231875884,-0.03403203838110962
1243,False,0.001,488,94,2,0.9469761790439832,0.6284992736103072,1.2654530844776593,0.9999999971928881,-0.03403203838110962
1244,False,0.001,624,0,2,-9.032515001828301,-15.676780848271381,-2.388249155385224,0.0038555612516036897,-0.03403203838110962
1245,False,0.001,122,0,2,-6.67755325991157,-13.325786720608399,-0.02931979921474248,0.02449907613898772,-0.03403203838110962
1246,False,0.001,832,202,2,1.2811120570733263,1.0594047622435356,1.502819351903117,1.0,-0.03403203838110962
1247,False,0.001,394,0,2,-8.369122172439454,-15.013950947411423,-1.724293397467485,0.0067828397118658845,-0.03403203838110962
1248,False,0.001,233,0,2,-7.611177235339287,-14.25706127932597,-0.9652931913526066,0.012395548528168043,-0.03403203838110962
1249,False,0.001,1,0,2,0.24340654918787566,-6.955405413022593,7.442218511398344,0.5264187212818798,-0.03403203838110962
1250,False,0.001,1378,157,2,0.18951545613715787,-0.04859207877096425,0.4276229910452799,0.9406179325546884,-0.03403203838110962
1251,False,0.001,342,0,2,-8.164905395396076,-14.80996637937879,-1.519844411413362,0.008014757451636267,-0.03403203838110962
1252,False,0.001,166,0,2,-7.121952591428802,-13.768878899925358,-0.4750262829322489,0.017862929570943153,-0.03403203838110962
1253,False,0.001,52,0,2,-5.446770473976795,-12.101641093276072,1.208100145322482,0.05433944909020949,-0.03403203838110962
1254,False,0.001,228,0,2,-7.57987686143456,-14.22581753677937,-0.9339361860897508,0.012695797440209988,-0.03403203838110962
1255,False,0.001,649,0,2,-9.089190254484286,-15.73341895398408,-2.444961554984495,0.003667966610067408,-0.03403203838110962
1256,False,0.001,638,0,2,-9.064526993714574,-15.708771679217179,-2.420282308211971,0.0037485710164268937,-0.03403203838110962
1257,False,0.001,147,0,2,-6.946550592340207,-13.593945367721524,-0.2991558169588924,0.020271713550162773,-0.03403203838110962
1258,False,0.001,795,0,2,-9.38193949335993,-16.025997916054664,-2.737881070665198,0.0028233176178299457,-0.03403203838110962
1259,False,0.001,25,0,2,-4.389313099517647,-11.05666913615008,2.278042937114785,0.09847309974041929,-0.03403203838110962
1260,False,0.001,348,105,2,1.5945135244097108,1.2797063388170318,1.90932071000239,1.0,-0.03403203838110962
1261,False,0.001,41,0,2,-5.103660875569115,-11.761634103265832,1.5543123521276012,0.06649590003295325,-0.03403203838110962
1262,False,0.001,467,76,2,0.7036662863257185,0.35391742893332945,1.0534151437181074,0.9999598140305032,-0.03403203838110962
1263,False,0.001,122,0,2,-6.67755325991157,-13.325786720608399,-0.02931979921474248,0.02449907613898772,-0.03403203838110962
1264,False,0.001,131,0,2,-6.7802640735186595,-13.428158735326242,-0.1323694117110792,0.02280473062548427,-0.03403203838110962
1265,False,0.001,76,0,2,-5.994523499594266,-12.645741494244895,0.6566944950563629,0.038660114146856106,-0.03403203838110962
1266,False,0.001,93,0,2,-6.2858610578231815,-12.935632192806725,0.3639100771603605,0.031962358249060796,-0.03403203838110962
1267,False,0.001,498,95,2,0.9329814403093897,0.61643354325146,1.2495293373673193,0.9999999961915595,-0.03403203838110962
1268,True,0.02,337,354,2,3.3945170790779158,3.1794080888895513,3.6096260692662803,1.0,-0.03403203838110962
1269,False,0.001,89,0,2,-6.222414271965149,-12.872476126922628,0.4276475829923303,0.03333264008524994,-0.03403203838110962
1270,False,0.001,266,0,2,-7.802297551621299,-14.447861220975314,-1.156733882267286,0.010692498012086604,-0.03403203838110962
1271,False,0.001,517,0,2,-8.761118198380998,-15.405583625549646,-2.1166527712123537,0.004878451897467828,-0.03403203838110962
1272,False,0.001,342,0,2,-8.164905395396076,-14.80996637937879,-1.519844411413362,0.008014757451636267,-0.03403203838110962
1273,False,0.001,1220,0,2,-9.999813803461551,-16.643608543957917,-3.3560190629651876,0.00158880739735634,-0.03403203838110962
1274,False,0.001,1047,89,2,-0.23326380310395456,-0.5454509376797332,0.07892333147182401,0.07153280457170808,-0.03403203838110962
